method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,quantile,assigned
sc3...49,1,NA,1,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,TRUE
liger...50,1,NA,1,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,TRUE
seurat...51,0.6616695082538262,0.6908432486363573,0.7619513640215266,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,FALSE
tscan...52,0.3683773602226083,0.47487160846730897,0.5244556644906213,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,FALSE
sc3...53,0.698940167537325,0.7171453422406862,0.7865826542672445,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,FALSE
liger...54,0.3400399745678694,0.3392264523777293,0.5020388144730031,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,FALSE
seurat...55,0.027868871709986098,0.08460199652644404,0.3835060347808016,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,NA
tscan...56,0.035604031811222354,0.09180235840025879,0.4269511483166999,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,NA
sc3...57,0.009844148493963215,0.04604402437944072,0.4076720499498483,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,NA
liger...58,0.021922954080939173,0.0668928093852106,0.355367618415156,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,NA
seurat...59,0.05823506070725195,0.13810298521304562,0.41048319865390925,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
tscan...60,0.06978323521947245,0.15099820086474158,0.4438940072218884,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
sc3...61,0.035225215399370624,0.09454797422787758,0.41924755033909045,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
liger...62,0.04487161661630091,0.11196680621049289,0.37397418847287983,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
seurat...63,0.003495969795545299,0.016420102368994778,0.3703589540862239,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
tscan...64,0.00407113262414777,0.014198694127571309,0.4199310380043962,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
sc3...65,3.64059760472568e-4,0.005506830421126786,0.4124761773838355,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
liger...66,0.0021025371922086086,0.008415258381336558,0.34393592834350656,NA,NA,NA,FALSE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
